title,data
주택임대차등기,"임차인이 대항력을 갖추기 위해 하는 등기를 말한다.임차인이 대항력이나 우선변제권을 갖추고 민법(제621조제1항)에 따라 임대인의 협력을 얻어 임대차등기를 신청할 수 있으며, 이때에는 신청서에 부동산등기법(제74조의 사항) 외에① 주민등록을 마친 날② 임차주택을 점유(占有)한 날③ 임대차계약증서상의 확정일자를 받은 날을 적어야 하며, 이를 증명할 수 있는 서면(임대차의 목적이 주택의 일부분인 경우에는 해당 부분의 도면을 포함)을 첨부하여야 한다."
관광휴게시설,"관광진흥을 도모할 목적으로 관광지를 찾은 관광객의 편의와 휴식을 위하여 설치된 시설을 말한다. 관광휴게시설에는 야외음악당, 야외극장, 어린이회관, 관망탑, 휴게소, 공원 · 유원지 또는 관광지에 부수되는 시설이 있다. 근거법은 건축법이다."
동기의 착오,"민법상의 착오 중 하나로, 분양계약에서 수분양자가 신문광고를 보거나, 분양상담 등을 한 후 분양회사에게 중도금대출 이행의무가 있는 것으로 잘못 알고 계약을 체결한 경우나, 지하철이 건설될 것으로 잘못 알고 토지를 고가로 매수하는 경우와 같이 의사형성과정에서 일어나는 착오를 말한다. 근거법은 민법이다."
행정중심복합도시,"행정기능 중심의 자족형 복합도시를 말한다. 국토의 균형 발전을 위해 조성되는 신행정도시로 신행정수도 후속대책을 위한 연기 · 공주지역 행정중심복합도시 건설을 위한 특별법에 근거하여, 중앙행정기관 등의 이전계획에 따라 중앙행정기관 및 그 소속기관이 이전하여 행정기능이 중심이 되는 복합도시로 새로이 건설되는 도시를 말한다.지역은 충청남도의 연기군과 청원군 부용면, 공주시 의당면 일원을 포함한다. 세종특별시를 말한다. 건설면적은 72.91제곱키로미터(행정구역 465.23제곱 키로미터, 서울의 3/4), 계획기간은 2005~2030년, 계획인구 50만명 도시다."
층간소음,공동주택의 입주자 또는 사용자가 집안에서 뛰거나 걷는 동작에서 발생하는 소음이나 음향기기를 사용하는 등의 활동에서 발생하는 생활소음(인접 세대간 소음 포함)을 층간소음이라 한다. 이로 인하여 다른 입주자 또는 사용자에게 피해를 주지 않도록 노력해야 한다.만일 층간소음으로 이웃에게 피해를 주어 관리주체로부터 소음중단이나 차음 조치 권고를 받으면 피해를 끼친 입주자 등은 층간 소음 발생을 중단하는 등 협조해야 한다. 서울시는 입주자 등이 층간소음으로 다른 입주자 등에게 피해를 주지 않도록 오후 10시부터 다음날 오전 6시까지 생활소음의 행위를 금지(禁止行爲)한다는 규정을 두었다.중요한 것은 관리주체가 층간소음 방지를 위하여 게시판 및 방송으로 적극적인 홍보활동(弘報活動)을 하는 일이다(서울시 공동주택관리규약 준칙).
복대리인,"대리인이 그의 권한 내의 행위를 하기 위하여 대리인 자신의 이름으로 선임한 본인의 대리인을 말한다. 대리권이 법률행위에 의하여 부여된 경우 대리인은 본인의 승낙이 있거나 부득이한 사유가 있는 경우가 아니면 복대리인을 선임할 수 없다. 대리인이 복대리인을 선임한 경우에는 본인에게 그 선임감독에 관한 책임이 있다.대리인이 본인의 지명으로 복대리인을 선임한 경우에는 그 부적임 또는 불성실함을 알고 본인에게 대한 통지나 그 해임을 태만한 경우를 제외하면 책임이 없다. 법정대리인은 그 책임으로 복대리인을 선임할 수 있다. 복대리인은 그 권한 내에서 본인을 대리하며, 본인이나 제삼자에 대하여 대리인과 동일한 권리의무가 있다. 근거법은 민법이다."
수익환원법,"부동산의 수익으로부터 가격을 산정하는 방법을 말한다. 수익환원법은 대상 부동산이 장래 산출할 것으로 기대되는 순수익의 현재가치합계를 구함으로써 대상 부동산의 시산가격을 구하는 수법이다(이 수법으로 구한 시산가격을 수익가격이라 한다).수익환원법은 임대용 부동산 또는 임대 이외의 사업용에 제공되는 부동산의 가격을 구하는 경우 특히 유효하다. 또 부동산의 가격은 일반적으로 당해 부동산의 수익성을 반영하여 형성되며 수익은 부동산의 경제가치 본질을 형성한다.따라서 이 수법은 문화재의 지정을 받은 건조물 등 일반적으로 시장성이 없는 부동산 이외의 것에는 모두 적용할 수 있으며, 자용의 주택지라도 임대를 상정함으로써 적용할 수 있다. 시장의 부동산가격 상승이 현저할 때는 교환가격과 수익 가격의 괴리가 증대되기 때문에, 선행(先行)하는 경향의 거래가격을 검증하는 수단으로 이 수법을 활용할 수 있다.부동산을 장기 보유하는 경우에 적용하는 직접환원법과 일정기간(10년 등) 투자하는 경우에 적용하는 DCF법이 있다. 직접환원법은 단년도(單年度) 수익을 수익률로 나누어 100을 곱해 가격을 구하는 방법이다."
신탁등기,"신탁법상 신탁은 특정의 재산권을 타인으로 하여금 일정한 자의 이익 또는 일정한 목적을 위하여 그 재산권을 관리, 처분하게 하는 것을 말하는데, 이 경우에 등기하여야 할 재산권의 신탁은 등기해야 제3자에게 대항할 수 있는데 이때 하는 등기를 신탁등기라 한다.부동산의 신탁등기는 수탁자를 등기권리자로 보고 위탁자를 등기의무자로 본다. 수탁자가 단독으로 부동산의 신탁등기를 신청 할 수 있다. 수익자나 위탁자 또한 수탁자를 대위하여 신탁등기를 할 수 있다. 신탁등기는 신탁재산인 부동산에 관한 권리의 이전으로 인하여 그 권리가 신탁재산에 속하지 않게 된 경우에 신탁등기 말소 신청은 이전등기의 신청과 동일한 서면으로 하면 된다."
민간임대주택,"임대 목적으로 제공하는 주택(토지를 임차하여 건설된 주택 및 오피스텔 등 대통령령으로 정하는 준주택 및 대통령령으로 정하는 일부만을 임대하는 주택을 포함한다)으로서 임대사업자가 시장 · 군수에게 등록한 주택을 말하며, 민간건설임대주택과 민간매입임대주택으로 구분한다.민간건설 임대주택은 임대사업자가 임대를 목적으로 건설하여 임대하는 주택 및 주택법에 따라 등록한 주택건설사업자가 사업계획승인을 받아 건설한 주택 중 사용검사 때까지 분양되지 아니하여 임대하는 주택을 말한다. 민간매입임대주택은 임대사업자가 매매 등으로 소유권을 취득하여 임대하는 민간임대주택을 말한다.또한 임대기간에 따라 임대사업자가 공공지원민간임대주택이 아닌 주택을 8년 이상 임대할 목적으로 취득하여 임대하는 장기일반민간임대주택과 임대사업자가 4년 이상 임대할 목적으로 취득하여 임대하는 민간임대주택인 단기민간임대주택으로 구분한다."
도시환경정비사업,"상업지역, 공업지역 등으로서 토지의 효율적 이용과 도심 또는 부도심 등 도시 기능의 회복이나 상권 활성화 등이 필요한 지역에서 도시환경을 개선하기 위하여 시행하는 사업으로서 도시 및 주거환경정비법에 의한 정비사업의 한 종류이다. 종전의 도시재개발법에 의한 도심재개발사업 또는 공장재개발사업이 도시 및 주거환경정비법에 의한 도시환경정비사업으로 대체되었다.2017. 2. 8. 복잡한 정비사업 유형을 통합하여 단순화하기 위하여 주택재개발사업과 도시환경정비사업을 통합하여 재개발사업으로 도시 및 주거환경정비법이 전면 개정되면서 2018. 2. 9.부터 변경, 시행되었다."
수급인,"발주자로부터 건설공사를 도급받은 건설업자를 말하고, 하도급의 경우 하수급인인 건설업자를 포함한다.일반적으로 수급인은① 건설공사의 목적물이 벽돌쌓기식구조, 철근콘크리트구조, 철골구조, 철골철근콘크리트구조, 그 밖에 이와 유사한 구조로 된 것은 건설공사의 완공일로부터 10년② 그 밖의 공사는 건설공사 완공일로부터 5년 동안 발생한 하자에 대해서는 담보책임이 있다.반면에① 발주자가 제공한 재료의 품질이나 규격 등이 기준미달로 인한 경우② 발주자의 지시에 따라 시공한 경우③ 발주자가 건설 공사의 목적물을 관계법령에 따른 내구연한(耐久年限) 또는 설계상의 구조내력(構造耐力)을 초과하여 사용한 경우에는 담보책임이 없다.건설공사의 하자담보책임기간은 다른 법령에 특별하게 규정되어 있거나 도급계약에서 따로 정한 경우에는 그 법령이나 도급계약에서 정한 바에 따른다. 하자담보기간에 수급인이 책임질 사유로 국토교통부령으로 정하는 규모 이상의 하자가 3회 이상 발생한 경우 국토교통부장관은 6개월 이내에 기간을 정하여 영업정지를 하거나 영업정지에 갈음하여 1억원 이하의 과징금을 부과할 수 있다.근거법은 건설산업기본법이다."
구분건물,"1동의 건물을 구분하여 각 부분을 별개의 부동산으로 소유하는 형태의 건물을 말한다. 집합건물이라고도 하며 구분소유권의 집합체 건물을 말한다. 공동주택, 상가, 오피스 등은 구분소유 건물이 많다."
입주자모집공고,"법에 정하는 바에 따라 사업승인을 받아 아파트 등을 건설하여 분양하는 주택건설사업자가 분양받으려는 사람에게 제공하는 정보를 말한다. 주택을 공급하는 사업자가 입주자를 모집할 때는 입주자모집공고를 해당 주택건설지역 주민이 널리 볼 수 있는 일간신문, 관할 시 · 군 · 자치구의 인터넷 홈페이지 또는 해당 주택건설지역 거주자가 쉽게 접할 수 있는 일정한 장소에 게시공고해야 한다.따라서 주택을 분양받으려는 사람은 사업주체가 일간신문 등에 공고하는 입주자모집공고를 보고 분양금액 등의 구체적인 정보를 확인해야 한다. 입주자모집공고에는 최초 신청 접수일부터 5일 이전에 다음의 내용을 공고해야 한다.① 사업주체명, 시공업체명, 연대보증인 및 사업주체의 등록번호 또는 지정번호② 감리회사명 및 감리금액③ 주택의 건설위치 및 공급세대수(특별공급 및 단체공급이 있는 경우에는 공급방법별로 세대수를 구분하여야 한다)④ 입주자를 분할하여 모집하는 경우에는 분할 입주자 모집시기 및 분양시기 별 주택공급에 관한 정보⑤ 부동산투자회사법에 따른 부동산투자회사 및 자본시장과 금융투자업에 관한 법률에 따른 집합투자기구에 주택을 우선 공급하는 경우에는 그 대상 주택에 관한 정보⑥ 도시 및 주거환경정비법에 규정한 공급대상자에 대한 주택의 공급이 있는 경우 해당 세대수 및 공급면적⑦ 공구별로 입주자를 모집하는 경우에는 다른 공구의 주택건설 세대수, 세대당 주택공급면적, 입주자 모집시기, 공사 착공 예정일, 입주예정일 등에 관한 정보⑧ 호당 또는 세대당 주택공급면적 및 대지면적⑨ 주택의 공급신청자격, 신청시의 구비서류, 신청일시 및 장소⑩ 주택의 공급신청 방법⑪ 분양가격 및 임대보증금, 임대료와 청약금 · 계약금 · 중도금 · 잔금 등의 납부시기 및 납부방법⑫ 기본선택품목의 종류⑬ 기본 선택품목을 제외한 부분의 분양가격⑭ 추가선택품목 비용⑮ 감정평가기관이 평가한 택지의 감정평가액과 해당 감정평가기관⑯ 건축비 가산비용을 인정받은 공동주택성능에 대한 등급⑰ 분양보증기관의 분양보증 또는 임대 보증을 받은 경우에는 그 내용⑱ 입주자의 융자지원내용⑲ 분양전환공공임대주택인 경우에는 그 분양전환시기와 분양예정가격의 산출기준 등 분양전환조건에 관한 사항⑳ 부대시설 및 복리시설의 내용(주민운동시설의 경우에는 시설의 종류와 수)㉑ 친환경주택의 성능 수준㉒ 입주자 또는 예비입주자선정일시 및 방법㉓ 당첨자의 발표일시 · 장소 및 방법㉔ 이중당첨자 및 부적격당첨자의 처리 및 계약취소에 관한 사항㉕ 입주자의 계약일 · 계약장소 등의 계약사항㉖ 입주예정일㉗ 도장공사 · 도배공사 · 가구공사 · 타일공사 · 주방용구공사 및 위생기구공사의 상태를 확인하기 위한 입주자의 사전방문에 관한 사항㉘ 매도청구 진행상황㉙ 공동주택성능에 대한 등급㉚ 주차장 차로 및 출입구의 높이㉛ 기타 시장 · 군수 · 구청장 등이 필요하다고 인정하는 사항.이것은 일반 부동산개발업자가 내는 분양광고와 다르며, 일정한 형식에 따라 공고하는 점이 광고주가 임의의 내용으로 내는 광고와 다르다.관련법은 주택공급에 관한 규칙이다."
